gcp_id,scene_id,target_year,requested_pool_size,candidate_pool_size,nearest_candidate_error_px,coverage_2px,coverage_5px,coverage_10px,true_candidate_available
ctx_51SUR_000285,51SUR_20260221T023731,2026,500,500,26.733022184637637,False,False,False,False
ctx_51SUR_000285,51SUR_20260221T023731,2026,1000,1000,26.733022184637637,False,False,False,False
ctx_51SUR_000285,51SUR_20260221T023731,2026,5000,2283,26.733022184637637,False,False,False,False
ctx_51SUR_000293,51SUR_20260221T023731,2026,100,100,81.8901608897673,False,False,False,False
ctx_51SUR_000293,51SUR_20260221T023731,2026,500,500,62.839466672537434,False,False,False,False
ctx_51SUR_000293,51SUR_20260221T023731,2026,1000,1000,51.5223337623643,False,False,False,False
ctx_51SUR_000293,51SUR_20260221T023731,2026,5000,2283,48.134105312484635,False,False,False,False
ctx_51SUR_000294,51SUR_20260221T023731,2026,100,100,289.76545872720135,False,False,False,False
ctx_51SUR_000294,51SUR_20260221T023731,2026,500,500,83.18984088981853,False,False,False,False
ctx_51SUR_000294,51SUR_20260221T023731,2026,1000,1000,0.46371406376221885,True,True,True,True
ctx_51SUR_000294,51SUR_20260221T023731,2026,5000,2283,0.46371406376221885,True,True,True,True
ctx_51SUR_000295,51SUR_20260221T023731,2026,100,100,10.091177362858499,False,False,False,False
ctx_51SUR_000295,51SUR_20260221T023731,2026,500,500,10.091177362858499,False,False,False,False
ctx_51SUR_000295,51SUR_20260221T023731,2026,1000,1000,10.091177362858499,False,False,False,False
ctx_51SUR_000295,51SUR_20260221T023731,2026,5000,2283,10.091177362858499,False,False,False,False
ctx_51SUR_000303,51SUR_20260221T023731,2026,100,100,33.60381989750933,False,False,False,False
ctx_51SUR_000303,51SUR_20260221T023731,2026,500,500,33.60381989750933,False,False,False,False
ctx_51SUR_000303,51SUR_20260221T023731,2026,1000,1000,11.92118891421211,False,False,False,False
ctx_51SUR_000303,51SUR_20260221T023731,2026,5000,2283,0.7687543743960257,True,True,True,True
ctx_51SUR_000305,51SUR_20260221T023731,2026,100,100,114.6840074959448,False,False,False,False
ctx_51SUR_000305,51SUR_20260221T023731,2026,500,500,84.55602373191394,False,False,False,False
ctx_51SUR_000305,51SUR_20260221T023731,2026,1000,1000,84.55602373191394,False,False,False,False
ctx_51SUR_000305,51SUR_20260221T023731,2026,5000,2283,28.154835403038472,False,False,False,False
ctx_51SUR_000313,51SUR_20260221T023731,2026,100,100,135.28875515808033,False,False,False,False
ctx_51SUR_000313,51SUR_20260221T023731,2026,500,500,134.729211349466,False,False,False,False
ctx_51SUR_000313,51SUR_20260221T023731,2026,1000,1000,87.97360239686975,False,False,False,False
ctx_51SUR_000313,51SUR_20260221T023731,2026,5000,2283,6.261856904880931,False,False,True,False
ctx_51SUR_000314,51SUR_20260221T023731,2026,100,100,114.30220616766363,False,False,False,False
ctx_51SUR_000314,51SUR_20260221T023731,2026,500,500,19.449035145925155,False,False,False,False
ctx_51SUR_000314,51SUR_20260221T023731,2026,1000,1000,10.911555820218547,False,False,False,False
ctx_51SUR_000314,51SUR_20260221T023731,2026,5000,2283,3.3953171922527887,False,True,True,True
ctx_51SUR_000315,51SUR_20260221T023731,2026,100,100,120.20711105779785,False,False,False,False
ctx_51SUR_000315,51SUR_20260221T023731,2026,500,500,98.56201662060536,False,False,False,False
ctx_51SUR_000315,51SUR_20260221T023731,2026,1000,1000,98.56201662060536,False,False,False,False
ctx_51SUR_000315,51SUR_20260221T023731,2026,5000,2283,98.56201662060536,False,False,False,False
ctx_51SUR_000324,51SUR_20260221T023731,2026,100,100,46.621815754383825,False,False,False,False
ctx_51SUR_000324,51SUR_20260221T023731,2026,500,500,23.637232565139396,False,False,False,False
ctx_51SUR_000324,51SUR_20260221T023731,2026,1000,1000,12.917923578260599,False,False,False,False
ctx_51SUR_000324,51SUR_20260221T023731,2026,5000,2283,12.917923578260599,False,False,False,False
ctx_51SUR_000332,51SUR_20260221T023731,2026,100,100,55.6283408039735,False,False,False,False
ctx_51SUR_000332,51SUR_20260221T023731,2026,500,500,55.6283408039735,False,False,False,False
ctx_51SUR_000332,51SUR_20260221T023731,2026,1000,1000,55.6283408039735,False,False,False,False
ctx_51SUR_000332,51SUR_20260221T023731,2026,5000,2283,22.50182692648757,False,False,False,False
ctx_51SUR_000334,51SUR_20260221T023731,2026,100,100,90.60437574588028,False,False,False,False
ctx_51SUR_000334,51SUR_20260221T023731,2026,500,500,8.311606685713075,False,False,True,False
ctx_51SUR_000334,51SUR_20260221T023731,2026,1000,1000,8.311606685713075,False,False,True,False
ctx_51SUR_000334,51SUR_20260221T023731,2026,5000,2283,8.311606685713075,False,False,True,False
ctx_51SUR_000341,51SUR_20260221T023731,2026,100,100,238.94156531640832,False,False,False,False
ctx_51SUR_000341,51SUR_20260221T023731,2026,500,500,131.2654139333049,False,False,False,False
ctx_51SUR_000341,51SUR_20260221T023731,2026,1000,1000,122.91077243387976,False,False,False,False
ctx_51SUR_000341,51SUR_20260221T023731,2026,5000,2283,122.91077243387976,False,False,False,False
ctx_51SUR_000347,51SUR_20260221T023731,2026,100,100,125.01202586738172,False,False,False,False
ctx_51SUR_000347,51SUR_20260221T023731,2026,500,500,80.11768290276278,False,False,False,False
ctx_51SUR_000347,51SUR_20260221T023731,2026,1000,1000,69.82134756193527,False,False,False,False
ctx_51SUR_000347,51SUR_20260221T023731,2026,5000,2283,8.294235794485326,False,False,True,False
ctx_51SUR_000348,51SUR_20260221T023731,2026,100,100,190.15574983198172,False,False,False,False
ctx_51SUR_000348,51SUR_20260221T023731,2026,500,500,169.33555397353737,False,False,False,False
ctx_51SUR_000348,51SUR_20260221T023731,2026,1000,1000,9.974196100012938,False,False,True,False
ctx_51SUR_000348,51SUR_20260221T023731,2026,5000,2283,9.974196100012938,False,False,True,False
ctx_51SUR_000353,51SUR_20260221T023731,2026,100,100,54.065596835670036,False,False,False,False
ctx_51SUR_000353,51SUR_20260221T023731,2026,500,500,54.065596835670036,False,False,False,False
ctx_51SUR_000353,51SUR_20260221T023731,2026,1000,1000,43.638877402496696,False,False,False,False
ctx_51SUR_000353,51SUR_20260221T023731,2026,5000,2283,3.760609647618286,False,True,True,True
ctx_51SUR_000354,51SUR_20260221T023731,2026,100,100,131.2555447225697,False,False,False,False
ctx_51SUR_000354,51SUR_20260221T023731,2026,500,500,14.10302128853497,False,False,False,False
ctx_51SUR_000354,51SUR_20260221T023731,2026,1000,1000,10.714878671354976,False,False,False,False
ctx_51SUR_000354,51SUR_20260221T023731,2026,5000,2283,10.714878671354976,False,False,False,False
ctx_51SUR_000359,51SUR_20260221T023731,2026,100,100,118.97517507008207,False,False,False,False
ctx_51SUR_000359,51SUR_20260221T023731,2026,500,500,34.17315351964689,False,False,False,False
ctx_51SUR_000359,51SUR_20260221T023731,2026,1000,1000,20.03040933466425,False,False,False,False
ctx_51SUR_000359,51SUR_20260221T023731,2026,5000,2283,1.7136184951655078,True,True,True,True
ctx_51SUR_000360,51SUR_20260221T023731,2026,100,100,189.84083891734292,False,False,False,False
ctx_51SUR_000360,51SUR_20260221T023731,2026,500,500,99.56479788717925,False,False,False,False
ctx_51SUR_000360,51SUR_20260221T023731,2026,1000,1000,42.37548898057933,False,False,False,False
ctx_51SUR_000360,51SUR_20260221T023731,2026,5000,2283,6.019125478909069,False,False,True,False
ctx_51SUR_000363,51SUR_20260221T023731,2026,100,100,42.00981332585522,False,False,False,False
ctx_51SUR_000363,51SUR_20260221T023731,2026,500,500,42.00981332585522,False,False,False,False
ctx_51SUR_000363,51SUR_20260221T023731,2026,1000,1000,4.584943348772289,False,True,True,True
ctx_51SUR_000363,51SUR_20260221T023731,2026,5000,2283,4.584943348772289,False,True,True,True
ctx_51SUR_000364,51SUR_20260221T023731,2026,100,100,17.80992611459183,False,False,False,False
ctx_51SUR_000364,51SUR_20260221T023731,2026,500,500,14.966706025460727,False,False,False,False
ctx_51SUR_000364,51SUR_20260221T023731,2026,1000,1000,11.015733912157712,False,False,False,False
ctx_51SUR_000364,51SUR_20260221T023731,2026,5000,2283,11.015733912157712,False,False,False,False
ctx_51SUR_000367,51SUR_20260221T023731,2026,100,100,113.73966626916491,False,False,False,False
ctx_51SUR_000367,51SUR_20260221T023731,2026,500,500,62.03266921043113,False,False,False,False
ctx_51SUR_000367,51SUR_20260221T023731,2026,1000,1000,62.03266921043113,False,False,False,False
ctx_51SUR_000367,51SUR_20260221T023731,2026,5000,2283,5.142846078650786,False,False,True,False
ctx_51SUR_000371,51SUR_20260221T023731,2026,100,100,76.62581210569742,False,False,False,False
ctx_51SUR_000371,51SUR_20260221T023731,2026,500,500,76.62581210569742,False,False,False,False
ctx_51SUR_000371,51SUR_20260221T023731,2026,1000,1000,56.77737057028584,False,False,False,False
ctx_51SUR_000371,51SUR_20260221T023731,2026,5000,2283,5.952514679328516,False,False,True,False
ctx_51SUR_000372,51SUR_20260221T023731,2026,100,100,236.75764563979652,False,False,False,False
ctx_51SUR_000372,51SUR_20260221T023731,2026,500,500,0.3071252616938104,True,True,True,True
ctx_51SUR_000372,51SUR_20260221T023731,2026,1000,1000,0.3071252616938104,True,True,True,True
ctx_51SUR_000372,51SUR_20260221T023731,2026,5000,2283,0.3071252616938104,True,True,True,True
ctx_51SUR_000375,51SUR_20260221T023731,2026,100,100,80.9306157130299,False,False,False,False
ctx_51SUR_000375,51SUR_20260221T023731,2026,500,500,13.7731482332154,False,False,False,False
ctx_51SUR_000375,51SUR_20260221T023731,2026,1000,1000,13.7731482332154,False,False,False,False
ctx_51SUR_000375,51SUR_20260221T023731,2026,5000,2283,2.9218813518590303,False,True,True,True
ctx_51SUR_000379,51SUR_20260221T023731,2026,100,100,213.00069975322447,False,False,False,False
ctx_51SUR_000379,51SUR_20260221T023731,2026,500,500,44.469884706385756,False,False,False,False
ctx_51SUR_000379,51SUR_20260221T023731,2026,1000,1000,44.469884706385756,False,False,False,False
ctx_51SUR_000379,51SUR_20260221T023731,2026,5000,2283,0.8144276395666276,True,True,True,True
ctx_51SUR_000383,51SUR_20260221T023731,2026,100,100,57.58515416220859,False,False,False,False
ctx_51SUR_000383,51SUR_20260221T023731,2026,500,500,57.58515416220859,False,False,False,False
ctx_51SUR_000383,51SUR_20260221T023731,2026,1000,1000,57.58515416220859,False,False,False,False
ctx_51SUR_000383,51SUR_20260221T023731,2026,5000,2283,0.24303633038346487,True,True,True,True
ctx_51SUR_000384,51SUR_20260221T023731,2026,100,100,113.98361990079945,False,False,False,False
ctx_51SUR_000384,51SUR_20260221T023731,2026,500,500,75.11355506756739,False,False,False,False
ctx_51SUR_000384,51SUR_20260221T023731,2026,1000,1000,49.88073634470036,False,False,False,False
ctx_51SUR_000384,51SUR_20260221T023731,2026,5000,2283,49.88073634470036,False,False,False,False
ctx_51SUR_000387,51SUR_20260221T023731,2026,100,100,0.7674518450597823,True,True,True,True
ctx_51SUR_000387,51SUR_20260221T023731,2026,500,500,0.7674518450597823,True,True,True,True
ctx_51SUR_000387,51SUR_20260221T023731,2026,1000,1000,0.7674518450597823,True,True,True,True
ctx_51SUR_000387,51SUR_20260221T023731,2026,5000,2283,0.7674518450597823,True,True,True,True
ctx_51SUR_000388,51SUR_20260221T023731,2026,100,100,179.06429759575008,False,False,False,False
ctx_51SUR_000388,51SUR_20260221T023731,2026,500,500,112.24670656185184,False,False,False,False
ctx_51SUR_000388,51SUR_20260221T023731,2026,1000,1000,59.96773502084517,False,False,False,False
ctx_51SUR_000388,51SUR_20260221T023731,2026,5000,2283,41.64493523581241,False,False,False,False
ctx_51SUR_000391,51SUR_20260221T023731,2026,100,100,113.43746654991308,False,False,False,False
ctx_51SUR_000391,51SUR_20260221T023731,2026,500,500,23.283954488449453,False,False,False,False
ctx_51SUR_000391,51SUR_20260221T023731,2026,1000,1000,19.639859366887123,False,False,False,False
ctx_51SUR_000391,51SUR_20260221T023731,2026,5000,2283,2.0261564518208117,False,True,True,True
ctx_51SUR_000392,51SUR_20260221T023731,2026,100,100,38.426289520325874,False,False,False,False
ctx_51SUR_000392,51SUR_20260221T023731,2026,500,500,14.643174301035359,False,False,False,False
ctx_51SUR_000392,51SUR_20260221T023731,2026,1000,1000,14.643174301035359,False,False,False,False
ctx_51SUR_000392,51SUR_20260221T023731,2026,5000,2283,14.643174301035359,False,False,False,False
ctx_51SUR_000395,51SUR_20260221T023731,2026,100,100,63.86347777356037,False,False,False,False
ctx_51SUR_000395,51SUR_20260221T023731,2026,500,500,21.807176372538883,False,False,False,False
ctx_51SUR_000395,51SUR_20260221T023731,2026,1000,1000,21.807176372538883,False,False,False,False
ctx_51SUR_000395,51SUR_20260221T023731,2026,5000,2283,21.807176372538883,False,False,False,False
ctx_51SUR_000399,51SUR_20260221T023731,2026,100,100,135.59648472071717,False,False,False,False
ctx_51SUR_000399,51SUR_20260221T023731,2026,500,500,87.89871799106312,False,False,False,False
ctx_51SUR_000399,51SUR_20260221T023731,2026,1000,1000,87.89871799106312,False,False,False,False
ctx_51SUR_000399,51SUR_20260221T023731,2026,5000,2283,0.6648142833097944,True,True,True,True
ctx_51SUR_000400,51SUR_20260221T023731,2026,100,100,227.83042198207298,False,False,False,False
ctx_51SUR_000400,51SUR_20260221T023731,2026,500,500,48.05677553317187,False,False,False,False
ctx_51SUR_000400,51SUR_20260221T023731,2026,1000,1000,48.05677553317187,False,False,False,False
ctx_51SUR_000400,51SUR_20260221T023731,2026,5000,2283,0.2692108002168298,True,True,True,True
ctx_51SUR_000403,51SUR_20260221T023731,2026,100,100,149.12287805326744,False,False,False,False
ctx_51SUR_000403,51SUR_20260221T023731,2026,500,500,87.57185741664502,False,False,False,False
ctx_51SUR_000403,51SUR_20260221T023731,2026,1000,1000,87.57185741664502,False,False,False,False
ctx_51SUR_000403,51SUR_20260221T023731,2026,5000,2283,1.0368120957250981,True,True,True,True
ctx_51SUR_000404,51SUR_20260221T023731,2026,100,100,263.32506614966303,False,False,False,False
ctx_51SUR_000404,51SUR_20260221T023731,2026,500,500,183.69867242813436,False,False,False,False
ctx_51SUR_000404,51SUR_20260221T023731,2026,1000,1000,64.55005438383573,False,False,False,False
ctx_51SUR_000404,51SUR_20260221T023731,2026,5000,2283,2.153931712075139,False,True,True,True
ctx_51SUR_000407,51SUR_20260221T023731,2026,100,100,137.14931296796934,False,False,False,False
ctx_51SUR_000407,51SUR_20260221T023731,2026,500,500,48.73433017295346,False,False,False,False
ctx_51SUR_000407,51SUR_20260221T023731,2026,1000,1000,48.73433017295346,False,False,False,False
ctx_51SUR_000407,51SUR_20260221T023731,2026,5000,2283,1.0255605595792587,True,True,True,True
ctx_51SUR_000411,51SUR_20260221T023731,2026,100,100,90.42126725285274,False,False,False,False
ctx_51SUR_000411,51SUR_20260221T023731,2026,500,500,25.323170658829525,False,False,False,False
ctx_51SUR_000411,51SUR_20260221T023731,2026,1000,1000,25.323170658829525,False,False,False,False
ctx_51SUR_000411,51SUR_20260221T023731,2026,5000,2283,10.213018676229751,False,False,False,False
ctx_51SUR_000412,51SUR_20260221T023731,2026,100,100,41.607478314073354,False,False,False,False
ctx_51SUR_000412,51SUR_20260221T023731,2026,500,500,31.974220916716703,False,False,False,False
ctx_51SUR_000412,51SUR_20260221T023731,2026,1000,1000,31.974220916716703,False,False,False,False
ctx_51SUR_000412,51SUR_20260221T023731,2026,5000,2283,31.974220916716703,False,False,False,False
ctx_51SUR_000415,51SUR_20260221T023731,2026,100,100,119.04885082609883,False,False,False,False
ctx_51SUR_000415,51SUR_20260221T023731,2026,500,500,119.04885082609883,False,False,False,False
ctx_51SUR_000415,51SUR_20260221T023731,2026,1000,1000,1.2687186529615395,True,True,True,True
ctx_51SUR_000415,51SUR_20260221T023731,2026,5000,2283,1.2687186529615395,True,True,True,True
ctx_51SUR_000416,51SUR_20260221T023731,2026,100,100,120.65633778032466,False,False,False,False
ctx_51SUR_000416,51SUR_20260221T023731,2026,500,500,95.18316349602792,False,False,False,False
ctx_51SUR_000416,51SUR_20260221T023731,2026,1000,1000,91.0995694915621,False,False,False,False
ctx_51SUR_000416,51SUR_20260221T023731,2026,5000,2283,80.00764855406709,False,False,False,False
ctx_51SUR_000419,51SUR_20260221T023731,2026,100,100,177.40775184804917,False,False,False,False
ctx_51SUR_000419,51SUR_20260221T023731,2026,500,500,112.30334410745456,False,False,False,False
ctx_51SUR_000419,51SUR_20260221T023731,2026,1000,1000,112.30334410745456,False,False,False,False
ctx_51SUR_000419,51SUR_20260221T023731,2026,5000,2283,8.834798574236537,False,False,True,False
ctx_51SUR_000420,51SUR_20260221T023731,2026,100,100,396.2429221783498,False,False,False,False
ctx_51SUR_000420,51SUR_20260221T023731,2026,500,500,396.2429221783498,False,False,False,False
ctx_51SUR_000420,51SUR_20260221T023731,2026,1000,1000,396.2429221783498,False,False,False,False
ctx_51SUR_000420,51SUR_20260221T023731,2026,5000,2283,396.2429221783498,False,False,False,False
ctx_51SUR_000423,51SUR_20260221T023731,2026,100,100,11.523675734128561,False,False,False,False
ctx_51SUR_000423,51SUR_20260221T023731,2026,500,500,11.523675734128561,False,False,False,False
ctx_51SUR_000423,51SUR_20260221T023731,2026,1000,1000,11.523675734128561,False,False,False,False
ctx_51SUR_000423,51SUR_20260221T023731,2026,5000,2283,7.909217536339668,False,False,True,False
ctx_51SUR_000424,51SUR_20260221T023731,2026,100,100,179.84408840336852,False,False,False,False
ctx_51SUR_000424,51SUR_20260221T023731,2026,500,500,59.17139751581148,False,False,False,False
ctx_51SUR_000424,51SUR_20260221T023731,2026,1000,1000,59.17139751581148,False,False,False,False
ctx_51SUR_000424,51SUR_20260221T023731,2026,5000,2283,10.218223703019301,False,False,False,False
ctx_51SUR_000427,51SUR_20260221T023731,2026,100,100,56.514443369322265,False,False,False,False
ctx_51SUR_000427,51SUR_20260221T023731,2026,500,500,56.514443369322265,False,False,False,False
ctx_51SUR_000427,51SUR_20260221T023731,2026,1000,1000,56.514443369322265,False,False,False,False
ctx_51SUR_000427,51SUR_20260221T023731,2026,5000,2283,3.2173526474317833,False,True,True,True
ctx_51SUR_000431,51SUR_20260221T023731,2026,100,100,146.753956313599,False,False,False,False
ctx_51SUR_000431,51SUR_20260221T023731,2026,500,500,82.99670478649965,False,False,False,False
ctx_51SUR_000431,51SUR_20260221T023731,2026,1000,1000,82.99670478649965,False,False,False,False
ctx_51SUR_000431,51SUR_20260221T023731,2026,5000,2283,1.728152789018978,True,True,True,True
ctx_51SUR_000432,51SUR_20260221T023731,2026,100,100,251.56824097813197,False,False,False,False
ctx_51SUR_000432,51SUR_20260221T023731,2026,500,500,18.460729241979138,False,False,False,False
ctx_51SUR_000432,51SUR_20260221T023731,2026,1000,1000,18.460729241979138,False,False,False,False
ctx_51SUR_000432,51SUR_20260221T023731,2026,5000,2283,7.443517364692448,False,False,True,False
ctx_51SUR_000435,51SUR_20260221T023731,2026,100,100,23.03890862573961,False,False,False,False
ctx_51SUR_000435,51SUR_20260221T023731,2026,500,500,23.03890862573961,False,False,False,False
ctx_51SUR_000435,51SUR_20260221T023731,2026,1000,1000,23.03890862573961,False,False,False,False
ctx_51SUR_000435,51SUR_20260221T023731,2026,5000,2283,3.490240871488959,False,True,True,True
ctx_51SUR_000436,51SUR_20260221T023731,2026,100,100,218.32405380495018,False,False,False,False
ctx_51SUR_000436,51SUR_20260221T023731,2026,500,500,54.65888964510606,False,False,False,False
ctx_51SUR_000436,51SUR_20260221T023731,2026,1000,1000,4.546325455927242,False,True,True,True
ctx_51SUR_000436,51SUR_20260221T023731,2026,5000,2283,4.546325455927242,False,True,True,True
ctx_51SUR_000439,51SUR_20260221T023731,2026,100,100,262.1200686634583,False,False,False,False
ctx_51SUR_000439,51SUR_20260221T023731,2026,500,500,140.42924989098938,False,False,False,False
ctx_51SUR_000439,51SUR_20260221T023731,2026,1000,1000,116.49234590172712,False,False,False,False
ctx_51SUR_000439,51SUR_20260221T023731,2026,5000,2283,6.55728645190914,False,False,True,False
ctx_51SUR_000440,51SUR_20260221T023731,2026,100,100,90.38768523430949,False,False,False,False
ctx_51SUR_000440,51SUR_20260221T023731,2026,500,500,80.7963897512955,False,False,False,False
ctx_51SUR_000440,51SUR_20260221T023731,2026,1000,1000,59.19785900837684,False,False,False,False
ctx_51SUR_000440,51SUR_20260221T023731,2026,5000,2283,53.33281388258374,False,False,False,False
ctx_51SUR_000443,51SUR_20260221T023731,2026,100,100,141.05060754355867,False,False,False,False
ctx_51SUR_000443,51SUR_20260221T023731,2026,500,500,53.999777203677134,False,False,False,False
ctx_51SUR_000443,51SUR_20260221T023731,2026,1000,1000,53.999777203677134,False,False,False,False
ctx_51SUR_000443,51SUR_20260221T023731,2026,5000,2283,3.8122433862317817,False,True,True,True
ctx_51SUR_000444,51SUR_20260221T023731,2026,100,100,111.17802902300076,False,False,False,False
ctx_51SUR_000444,51SUR_20260221T023731,2026,500,500,42.82200972985379,False,False,False,False
ctx_51SUR_000444,51SUR_20260221T023731,2026,1000,1000,42.82200972985379,False,False,False,False
ctx_51SUR_000444,51SUR_20260221T023731,2026,5000,2283,1.2346637920409542,True,True,True,True
ctx_51SUR_000447,51SUR_20260221T023731,2026,100,100,90.18304078600382,False,False,False,False
ctx_51SUR_000447,51SUR_20260221T023731,2026,500,500,54.63027597046093,False,False,False,False
ctx_51SUR_000447,51SUR_20260221T023731,2026,1000,1000,54.63027597046093,False,False,False,False
ctx_51SUR_000447,51SUR_20260221T023731,2026,5000,2283,1.738907308434642,True,True,True,True
ctx_51SUR_000448,51SUR_20260221T023731,2026,100,100,66.18669156954479,False,False,False,False
ctx_51SUR_000448,51SUR_20260221T023731,2026,500,500,66.18669156954479,False,False,False,False
ctx_51SUR_000448,51SUR_20260221T023731,2026,1000,1000,17.37830378988925,False,False,False,False
ctx_51SUR_000448,51SUR_20260221T023731,2026,5000,2283,10.089367509679183,False,False,False,False
ctx_51SUR_000451,51SUR_20260221T023731,2026,100,100,26.84322868766336,False,False,False,False
ctx_51SUR_000451,51SUR_20260221T023731,2026,500,500,26.84322868766336,False,False,False,False
ctx_51SUR_000451,51SUR_20260221T023731,2026,1000,1000,26.84322868766336,False,False,False,False
ctx_51SUR_000451,51SUR_20260221T023731,2026,5000,2283,8.65195956145762,False,False,True,False
ctx_51SUR_000452,51SUR_20260221T023731,2026,100,100,0.6652071789960656,True,True,True,True
ctx_51SUR_000452,51SUR_20260221T023731,2026,500,500,0.6652071789960656,True,True,True,True
ctx_51SUR_000452,51SUR_20260221T023731,2026,1000,1000,0.6652071789960656,True,True,True,True
ctx_51SUR_000452,51SUR_20260221T023731,2026,5000,2283,0.6652071789960656,True,True,True,True
ctx_51SUR_000455,51SUR_20260221T023731,2026,100,100,65.5823835420381,False,False,False,False
ctx_51SUR_000455,51SUR_20260221T023731,2026,500,500,1.77654078862952,True,True,True,True
ctx_51SUR_000455,51SUR_20260221T023731,2026,1000,1000,1.77654078862952,True,True,True,True
ctx_51SUR_000455,51SUR_20260221T023731,2026,5000,2283,1.77654078862952,True,True,True,True
ctx_51SUR_000456,51SUR_20260221T023731,2026,100,100,110.00720132490574,False,False,False,False
ctx_51SUR_000456,51SUR_20260221T023731,2026,500,500,88.28276411565719,False,False,False,False
ctx_51SUR_000456,51SUR_20260221T023731,2026,1000,1000,88.28276411565719,False,False,False,False
ctx_51SUR_000456,51SUR_20260221T023731,2026,5000,2283,88.28276411565719,False,False,False,False
ctx_51SUR_000459,51SUR_20260221T023731,2026,100,100,62.76125624243185,False,False,False,False
ctx_51SUR_000459,51SUR_20260221T023731,2026,500,500,33.36747884642845,False,False,False,False
ctx_51SUR_000459,51SUR_20260221T023731,2026,1000,1000,32.09402633028339,False,False,False,False
ctx_51SUR_000459,51SUR_20260221T023731,2026,5000,2283,4.1939834839435655,False,True,True,True
ctx_51SUR_000460,51SUR_20260221T023731,2026,100,100,167.8247038853069,False,False,False,False
ctx_51SUR_000460,51SUR_20260221T023731,2026,500,500,125.16298862692395,False,False,False,False
ctx_51SUR_000460,51SUR_20260221T023731,2026,1000,1000,50.44209723312692,False,False,False,False
ctx_51SUR_000460,51SUR_20260221T023731,2026,5000,2283,27.0195453087109,False,False,False,False
ctx_51SUR_000463,51SUR_20260221T023731,2026,100,100,55.4095866796191,False,False,False,False
ctx_51SUR_000463,51SUR_20260221T023731,2026,500,500,34.15189771166446,False,False,False,False
ctx_51SUR_000463,51SUR_20260221T023731,2026,1000,1000,34.15189771166446,False,False,False,False
ctx_51SUR_000463,51SUR_20260221T023731,2026,5000,2283,9.799903498055759,False,False,True,False
ctx_51SUR_000464,51SUR_20260221T023731,2026,100,100,274.58929941186295,False,False,False,False
ctx_51SUR_000464,51SUR_20260221T023731,2026,500,500,0.40649303813711746,True,True,True,True
ctx_51SUR_000464,51SUR_20260221T023731,2026,1000,1000,0.40649303813711746,True,True,True,True
ctx_51SUR_000464,51SUR_20260221T023731,2026,5000,2283,0.40649303813711746,True,True,True,True
ctx_51SUR_000467,51SUR_20260221T023731,2026,100,100,67.79775582266059,False,False,False,False
ctx_51SUR_000467,51SUR_20260221T023731,2026,500,500,48.3914739641383,False,False,False,False
ctx_51SUR_000467,51SUR_20260221T023731,2026,1000,1000,40.99523610631187,False,False,False,False
ctx_51SUR_000467,51SUR_20260221T023731,2026,5000,2283,6.960576661910701,False,False,True,False
ctx_51SUR_000468,51SUR_20260221T023731,2026,100,100,39.23399499906231,False,False,False,False
ctx_51SUR_000468,51SUR_20260221T023731,2026,500,500,1.2212866495513677,True,True,True,True
ctx_51SUR_000468,51SUR_20260221T023731,2026,1000,1000,1.2212866495513677,True,True,True,True
ctx_51SUR_000468,51SUR_20260221T023731,2026,5000,2283,1.2212866495513677,True,True,True,True
ctx_51SUR_000471,51SUR_20260221T023731,2026,100,100,98.2010145741997,False,False,False,False
ctx_51SUR_000471,51SUR_20260221T023731,2026,500,500,43.24036833498565,False,False,False,False
ctx_51SUR_000471,51SUR_20260221T023731,2026,1000,1000,43.24036833498565,False,False,False,False
ctx_51SUR_000471,51SUR_20260221T023731,2026,5000,2283,0.34116195805088423,True,True,True,True
ctx_51SUR_000472,51SUR_20260221T023731,2026,100,100,3.3443053005522314,False,True,True,True
ctx_51SUR_000472,51SUR_20260221T023731,2026,500,500,3.3443053005522314,False,True,True,True
ctx_51SUR_000472,51SUR_20260221T023731,2026,1000,1000,3.3443053005522314,False,True,True,True
ctx_51SUR_000472,51SUR_20260221T023731,2026,5000,2283,3.3443053005522314,False,True,True,True
ctx_51SUR_000475,51SUR_20260221T023731,2026,100,100,87.10722244100822,False,False,False,False
ctx_51SUR_000475,51SUR_20260221T023731,2026,500,500,31.678172378110997,False,False,False,False
ctx_51SUR_000475,51SUR_20260221T023731,2026,1000,1000,15.224433412619524,False,False,False,False
ctx_51SUR_000475,51SUR_20260221T023731,2026,5000,2283,6.993075570462865,False,False,True,False
ctx_51SUR_000479,51SUR_20260221T023731,2026,100,100,46.15726969430309,False,False,False,False
ctx_51SUR_000479,51SUR_20260221T023731,2026,500,500,46.15726969430309,False,False,False,False
ctx_51SUR_000479,51SUR_20260221T023731,2026,1000,1000,20.069066352232017,False,False,False,False
ctx_51SUR_000479,51SUR_20260221T023731,2026,5000,2283,8.266742811483157,False,False,True,False
ctx_51SUR_000480,51SUR_20260221T023731,2026,100,100,57.02136062526539,False,False,False,False
ctx_51SUR_000480,51SUR_20260221T023731,2026,500,500,57.02136062526539,False,False,False,False
ctx_51SUR_000480,51SUR_20260221T023731,2026,1000,1000,15.393884891632597,False,False,False,False
ctx_51SUR_000480,51SUR_20260221T023731,2026,5000,2283,15.393884891632597,False,False,False,False
ctx_51SUR_000483,51SUR_20260221T023731,2026,100,100,86.08446039276345,False,False,False,False
ctx_51SUR_000483,51SUR_20260221T023731,2026,500,500,17.06581090609201,False,False,False,False
